confidence,correct,target,prediction,snr_db
0.9917041,True,9,9,4.0
0.99048924,True,0,0,14.0
0.98462045,True,3,3,-4.0
0.9904717,True,5,5,10.0
0.5756975,True,1,1,-2.0
0.5903906,True,1,1,10.0
0.9928437,True,8,8,2.0
0.98867816,True,5,5,-2.0
0.9858532,True,0,0,2.0
0.98318374,True,7,7,-4.0
0.54121655,True,1,1,-2.0
0.991905,True,6,6,16.0
0.93505955,True,2,2,12.0
0.9913601,True,4,4,4.0
0.68697745,True,1,1,-4.0
0.61019224,False,0,4,-6.0
0.7978758,True,8,8,-6.0
0.9897223,True,3,3,16.0
0.99021906,True,5,5,14.0
0.9932822,True,6,6,-2.0
0.95648783,True,3,3,-2.0
0.7490994,True,10,10,6.0
0.9912566,True,4,4,4.0
0.98960924,True,7,7,2.0
0.9915731,True,9,9,0.0
0.96541816,True,2,2,8.0
0.5645885,False,10,1,8.0
0.991687,True,6,6,16.0
0.9785346,True,4,4,-2.0
0.36975294,False,0,3,4.0
0.9472793,True,2,2,-4.0
0.9926521,True,9,9,0.0
0.9884935,True,6,6,-2.0
0.9921936,True,8,8,10.0
0.991552,True,3,3,16.0
0.99167234,True,0,0,12.0
0.9903869,True,6,6,2.0
0.99212587,True,9,9,14.0
0.9917601,True,4,4,10.0
0.99158525,True,0,0,2.0
0.520619,False,0,9,-6.0
0.9918786,True,0,0,18.0
0.5586759,False,10,1,10.0
0.9903474,True,7,7,6.0
0.99271834,True,0,0,4.0
0.63161826,True,1,1,8.0
0.76405144,False,8,7,-6.0
0.5158936,False,3,9,-4.0
0.9860037,True,7,7,-6.0
0.8976363,True,3,3,-4.0
0.99015,True,0,0,6.0
0.9940295,True,3,3,6.0
0.8769716,True,2,2,18.0
0.9909045,True,4,4,10.0
0.992207,True,6,6,4.0
0.99280155,True,6,6,-4.0
0.9930992,True,8,8,0.0
0.99377257,True,5,5,8.0
0.9919561,True,4,4,14.0
0.71575487,False,7,8,-2.0
0.7676445,True,1,1,18.0
0.9928162,True,0,0,18.0
0.8872448,True,2,2,2.0
0.94036996,True,0,0,-2.0
0.99344045,True,5,5,18.0
0.9713372,True,7,7,2.0
0.9544379,False,8,2,14.0
0.5744267,False,4,5,-2.0
0.99193174,True,5,5,12.0
0.9916164,True,5,5,4.0
0.5748654,False,10,1,14.0
0.99001807,True,7,7,10.0
0.99301976,True,4,4,16.0
0.9926623,True,3,3,16.0
0.9910966,True,3,3,16.0
0.98179674,True,7,7,-2.0
0.60030705,True,1,1,2.0
0.9920134,True,7,7,8.0
0.76541704,False,0,4,-6.0
0.5770353,True,1,1,-6.0
0.99126863,True,8,8,10.0
0.9921577,True,4,4,8.0
0.97401005,True,5,5,2.0
0.989431,True,4,4,14.0
0.95670503,True,2,2,8.0
0.57430553,False,10,1,18.0
0.99307317,True,9,9,0.0
0.99209267,True,6,6,-2.0
0.9910629,True,3,3,16.0
0.5601229,False,10,1,8.0
0.96259904,True,2,2,10.0
0.9914997,True,6,6,18.0
0.9916236,True,8,8,14.0
0.99213153,True,5,5,16.0
0.9463977,True,2,2,18.0
0.98909676,True,7,7,-6.0
0.99065673,True,7,7,10.0
0.9932673,True,8,8,-2.0
0.9927858,True,0,0,14.0
0.9952583,True,10,10,18.0
0.9905938,True,7,7,6.0
0.7141904,True,1,1,-6.0
0.60160595,True,1,1,16.0
0.99158466,True,4,4,4.0
0.58862275,True,10,10,-4.0
0.99182993,True,4,4,8.0
0.59564865,True,1,1,0.0
0.99241537,True,6,6,-2.0
0.7388994,True,7,7,-4.0
0.99188036,True,4,4,4.0
0.9922127,True,6,6,-4.0
0.9895983,True,5,5,8.0
0.98951644,True,7,7,16.0
0.98833305,True,8,8,16.0
0.5982919,False,10,1,2.0
0.99269533,True,8,8,14.0
0.9936598,True,9,9,8.0
0.93772465,True,2,2,2.0
0.9907837,True,3,3,16.0
0.9011768,False,10,5,-6.0
0.99291456,True,6,6,-4.0
0.8867999,True,1,1,18.0
0.5705185,True,1,1,8.0
0.99125636,True,8,8,16.0
0.99158126,True,3,3,6.0
0.98951215,True,0,0,10.0
0.991619,True,10,10,12.0
0.99178267,True,5,5,8.0
0.6623791,True,1,1,4.0
0.9750919,True,0,0,12.0
0.9425423,True,2,2,0.0
0.9908449,True,7,7,0.0
0.9923785,True,8,8,2.0
0.9339583,True,2,2,6.0
0.9915537,True,4,4,14.0
0.9916618,True,4,4,2.0
0.9899323,True,3,3,14.0
0.9899804,True,7,7,8.0
0.99136275,True,8,8,0.0
0.69489354,False,0,9,-2.0
0.7224532,True,1,1,16.0
0.6211806,True,1,1,4.0
0.9927556,True,9,9,12.0
0.99270564,True,10,10,18.0
0.99213177,True,4,4,8.0
0.9257296,True,2,2,10.0
0.9892804,True,8,8,6.0
0.5950286,False,10,1,8.0
0.98425704,True,7,7,8.0
0.5567031,False,7,8,-2.0
0.98784035,True,6,6,-4.0
0.9919544,True,3,3,-2.0
0.9918646,True,5,5,4.0
0.9909627,True,8,8,-4.0
0.58832884,False,10,1,8.0
0.59365964,False,10,1,-2.0
0.9894553,True,8,8,12.0
0.9448151,True,2,2,12.0
0.99338186,True,5,5,12.0
0.989881,True,3,3,8.0
0.92164034,True,10,10,2.0
0.99322516,True,3,3,0.0
0.9934668,True,0,0,6.0
0.9915925,True,0,0,2.0
0.8775523,True,5,5,-4.0
0.9575936,False,8,7,-6.0
0.9911226,True,6,6,2.0
0.9926561,True,5,5,-4.0
0.9926926,True,9,9,12.0
0.993483,True,3,3,0.0
0.990364,True,8,8,0.0
0.9926819,True,6,6,2.0
0.5554123,False,0,9,-4.0
0.989885,True,7,7,12.0
0.9886285,True,5,5,10.0
0.99138534,True,8,8,2.0
0.9911032,True,7,7,6.0
0.99252325,True,6,6,-2.0
0.51329637,True,10,10,10.0
0.77829933,True,7,7,-4.0
0.9428218,True,2,2,8.0
0.91702116,True,2,2,2.0
0.991438,True,4,4,12.0
0.992071,True,9,9,6.0
0.5424708,True,0,0,-4.0
0.9642547,True,5,5,-2.0
0.5757026,True,1,1,16.0
0.8759773,False,8,7,-4.0
0.5672765,False,1,10,2.0
0.99071723,True,3,3,12.0
0.57304615,False,10,1,-2.0
0.5577288,False,0,9,-6.0
0.99177015,True,0,0,18.0
0.9933541,True,5,5,4.0
0.9354653,True,1,1,18.0
0.9930535,True,5,5,12.0
0.59462434,False,10,1,-4.0
0.9469695,True,5,5,-6.0
0.99222034,True,8,8,16.0
0.9914511,True,5,5,18.0
0.74229664,True,1,1,12.0
0.59998596,True,1,1,16.0
0.9915941,True,9,9,12.0
0.85853183,False,8,7,0.0
0.9828561,True,9,9,0.0
0.99486405,True,8,8,-4.0
0.6787087,True,1,1,-2.0
0.99295384,True,5,5,12.0
0.99123657,True,9,9,6.0
0.9924872,True,9,9,14.0
0.9924509,True,7,7,14.0
0.9898672,True,8,8,6.0
0.99073786,True,9,9,0.0
0.9920204,True,5,5,2.0
0.9529978,True,2,2,10.0
0.9917271,True,6,6,8.0
0.9899244,True,3,3,0.0
0.9744047,True,8,8,0.0
0.99328196,True,4,4,-2.0
0.9916854,True,3,3,-2.0
0.9913947,True,3,3,0.0
0.9528285,False,9,0,0.0
0.664452,False,10,1,4.0
0.9927608,True,7,7,12.0
0.92646295,False,8,2,6.0
0.98701805,True,4,4,16.0
0.8115441,True,2,2,8.0
0.99143827,True,0,0,12.0
0.9456514,True,2,2,4.0
0.8535602,True,2,2,10.0
0.99149066,True,4,4,10.0
0.9898774,True,3,3,10.0
0.6978141,False,10,1,4.0
0.99110633,True,6,6,18.0
0.99174845,True,5,5,-2.0
0.9923078,True,4,4,0.0
0.9904022,True,7,7,16.0
0.9916578,True,9,9,6.0
0.9913487,True,3,3,-4.0
0.6253516,True,1,1,0.0
0.80105424,True,10,10,-6.0
0.9922151,True,0,0,2.0
0.9918378,True,6,6,12.0
0.9928349,True,6,6,10.0
0.56477267,False,10,1,0.0
0.9919342,True,7,7,4.0
0.9899448,True,8,8,6.0
0.9911191,True,8,8,4.0
0.991751,True,4,4,4.0
0.9939567,True,3,3,2.0
0.6954785,True,1,1,2.0
0.99244153,True,3,3,14.0
0.9908015,True,3,3,16.0
0.9930281,True,8,8,4.0
0.7270641,False,10,1,16.0
0.9819763,True,7,7,-2.0
0.9931526,True,6,6,-4.0
0.9909223,True,0,0,12.0
0.9944142,True,5,5,4.0
0.54919577,False,10,1,2.0
0.62667334,False,10,1,-2.0
0.9906721,True,4,4,12.0
0.5190077,False,10,1,-2.0
0.95637214,True,5,5,-6.0
0.99187297,True,4,4,14.0
0.988331,True,4,4,14.0
0.9929704,True,5,5,8.0
0.75588447,False,10,1,-4.0
0.9928035,True,5,5,-2.0
0.9910182,True,3,3,14.0
0.5953059,False,10,1,10.0
0.98964894,True,4,4,16.0
0.591567,False,10,1,12.0
0.9917372,True,8,8,6.0
0.994232,True,6,6,-2.0
0.9936387,True,9,9,2.0
0.99362344,True,9,9,2.0
0.96338105,True,2,2,18.0
0.8993893,True,10,10,12.0
0.9531382,True,2,2,6.0
0.99210596,True,4,4,10.0
0.98552716,True,5,5,2.0
0.9910925,True,9,9,4.0
0.658848,True,1,1,12.0
0.98940605,True,4,4,16.0
0.94477147,True,7,7,10.0
0.87181336,True,5,5,0.0
0.9894442,True,3,3,14.0
0.99209845,True,5,5,-2.0
0.9902581,True,6,6,2.0
0.95803475,True,5,5,-6.0
0.96311796,True,2,2,2.0
0.9879951,True,7,7,0.0
0.9316732,False,3,6,-2.0
0.99178773,True,5,5,14.0
0.99062365,True,4,4,6.0
0.68306726,True,9,9,-4.0
0.99352795,True,5,5,8.0
0.9904573,True,7,7,14.0
0.9922854,True,5,5,0.0
0.99353373,True,8,8,8.0
0.9915862,True,3,3,8.0
0.7646716,True,1,1,14.0
0.59187764,False,10,1,6.0
0.99446434,True,8,8,-4.0
0.99383837,True,5,5,12.0
0.9915753,True,8,8,-2.0
0.9904275,True,6,6,10.0
0.9929328,True,9,9,18.0
0.990533,True,0,0,12.0
0.9937289,True,9,9,0.0
0.9924852,True,8,8,18.0
0.99201536,True,8,8,14.0
0.9925925,True,7,7,-6.0
0.9921766,True,3,3,8.0
0.64095896,True,9,9,-4.0
0.66459733,True,1,1,-2.0
0.6096444,False,10,1,-2.0
0.99078596,True,7,7,4.0
0.9913845,True,0,0,18.0
0.7287008,True,1,1,18.0
0.99257225,True,5,5,18.0
0.52438766,True,10,10,-2.0
0.9923659,True,5,5,10.0
0.9913844,True,3,3,18.0
0.9940188,True,3,3,-2.0
0.96132725,True,2,2,4.0
0.9483292,True,2,2,2.0
0.9925936,True,7,7,16.0
0.9899316,True,5,5,8.0
0.98503506,True,7,7,18.0
0.9922544,True,0,0,14.0
0.7007672,True,1,1,0.0
0.88905686,True,2,2,18.0
0.99401,True,9,9,16.0
0.99097097,True,4,4,18.0
0.99156255,True,7,7,4.0
0.83525974,False,4,5,-4.0
0.9899332,True,8,8,6.0
0.99263716,True,0,0,2.0
0.9910018,True,8,8,18.0
0.98845184,True,0,0,6.0
0.93482196,True,2,2,0.0
0.9503109,False,0,2,-6.0
0.58150834,True,1,1,16.0
0.9929182,True,6,6,4.0
0.8836701,True,2,2,10.0
0.78715783,True,5,5,-4.0
0.99140173,True,8,8,-6.0
0.9915714,True,8,8,16.0
0.5942208,False,10,1,-4.0
0.9928732,True,0,0,12.0
0.9899977,True,4,4,6.0
0.97919273,True,8,8,-2.0
0.5681689,True,1,1,18.0
0.99432796,True,3,3,-2.0
0.9933373,True,9,9,14.0
0.9924545,True,5,5,16.0
0.57490724,True,1,1,16.0
0.63335955,True,1,1,6.0
0.92436796,True,3,3,-4.0
0.9916072,True,9,9,14.0
0.9816228,True,7,7,0.0
0.99154484,True,6,6,10.0
0.99220794,True,8,8,2.0
0.9924115,True,0,0,8.0
0.9535544,True,5,5,2.0
0.99162877,True,6,6,12.0
0.9917253,True,7,7,8.0
0.9904269,True,0,0,4.0
0.9895629,True,7,7,18.0
0.7307179,True,1,1,6.0
0.5885621,False,10,1,6.0
0.98551154,True,7,7,0.0
0.9913722,True,5,5,18.0
0.97352827,True,5,5,2.0
0.9938287,True,8,8,0.0
0.9533534,True,2,2,6.0
0.9917139,True,8,8,2.0
0.9932633,True,6,6,2.0
0.8675678,False,8,2,6.0
0.5684412,False,1,10,-4.0
0.9921853,True,8,8,8.0
0.9922742,True,0,0,6.0
0.9930734,True,3,3,4.0
0.5228264,False,1,10,0.0
0.52471024,False,9,0,-6.0
0.9915843,True,6,6,10.0
0.99070895,True,4,4,10.0
0.99055487,True,8,8,10.0
0.99011874,True,3,3,4.0
0.99056315,True,6,6,-4.0
0.98978794,True,7,7,4.0
0.99272996,True,5,5,16.0
0.8637644,True,5,5,0.0
0.99346256,True,5,5,2.0
0.9405431,True,2,2,12.0
0.9464164,True,2,2,14.0
0.94641596,True,2,2,6.0
0.9870042,True,5,5,-2.0
0.9673237,False,8,7,-6.0
0.9923213,True,7,7,6.0
0.9908969,True,0,0,2.0
0.57720333,False,10,1,14.0
0.6828625,True,3,3,-4.0
0.991335,True,0,0,18.0
0.54337007,True,1,1,0.0
0.9767859,True,10,10,10.0
0.98988944,True,4,4,8.0
0.64914703,False,10,1,14.0
0.9901287,True,4,4,14.0
0.9929224,True,9,9,10.0
0.57198054,True,1,1,-2.0
0.9927746,True,9,9,16.0
0.98926264,True,8,8,10.0
0.9914597,True,9,9,14.0
0.9907693,True,4,4,12.0
0.99174255,True,6,6,4.0
0.46511176,True,5,5,-6.0
0.9903538,True,3,3,10.0
0.6944075,True,1,1,6.0
0.9909965,True,6,6,10.0
0.9515053,False,7,2,-2.0
0.9908354,True,7,7,12.0
0.5862835,True,1,1,10.0
0.9765528,False,8,7,-6.0
0.9880618,True,7,7,14.0
0.96319735,True,2,2,18.0
0.99177915,True,7,7,14.0
0.9186914,True,10,10,2.0
0.99409395,True,8,8,-4.0
0.9908789,True,4,4,10.0
0.992332,True,8,8,8.0
0.7944281,False,7,8,0.0
0.9910573,True,6,6,16.0
0.9861525,True,5,5,8.0
0.92342734,True,9,9,-2.0
0.98518395,True,6,6,-6.0
0.9862862,True,5,5,4.0
0.99140257,True,3,3,12.0
0.9828498,True,0,0,0.0
0.61988086,False,10,1,-6.0
0.991931,True,0,0,12.0
0.9918819,True,9,9,6.0
0.31458056,True,3,3,-4.0
0.52742624,True,5,5,0.0
0.9925932,True,4,4,16.0
0.99160236,True,5,5,16.0
0.9311731,True,2,2,8.0
0.9919905,True,7,7,2.0
0.9929022,True,5,5,12.0
0.9934417,True,5,5,6.0
0.5764207,True,1,1,8.0
0.99270684,True,3,3,14.0
0.9903746,True,3,3,12.0
0.95888263,True,2,2,0.0
0.7374752,True,7,7,-4.0
0.99432003,True,5,5,18.0
0.57229316,True,1,1,0.0
0.9918333,True,8,8,10.0
0.9911122,True,4,4,8.0
0.9888967,True,0,0,10.0
0.99125504,True,7,7,10.0
0.98851365,True,7,7,10.0
0.99079144,True,7,7,8.0
0.99030614,True,4,4,18.0
0.9263664,True,0,0,-2.0
0.7759819,False,8,7,4.0
0.8501832,True,5,5,0.0
0.9864378,True,7,7,10.0
0.9929134,True,0,0,10.0
0.9902278,True,7,7,10.0
0.7531699,True,1,1,-6.0
0.9911992,True,10,10,10.0
0.98700166,True,5,5,2.0
0.9917346,True,6,6,-4.0
0.99287647,True,6,6,10.0
0.5589939,False,10,1,14.0
0.99176764,True,10,10,16.0
0.99322045,True,6,6,-4.0
0.98996174,True,7,7,2.0
0.6468513,False,10,1,-6.0
0.9870776,True,7,7,0.0
0.9930085,True,6,6,16.0
0.99218917,True,6,6,2.0
0.5592122,True,1,1,10.0
0.9941789,True,4,4,0.0
0.993067,True,6,6,10.0
0.9936168,True,3,3,6.0
0.93663436,True,2,2,0.0
0.9937044,True,8,8,0.0
0.65018266,False,10,1,-4.0
0.95637554,True,2,2,18.0
0.98918533,True,4,4,4.0
0.6327411,True,10,10,0.0
0.97175735,True,8,8,-4.0
0.99110234,True,6,6,6.0
0.9896863,True,8,8,14.0
0.9406452,True,2,2,16.0
0.9892216,True,3,3,14.0
0.7996181,True,8,8,4.0
0.99020994,True,7,7,6.0
0.5243717,False,8,7,-4.0
0.99241614,True,8,8,18.0
0.99320084,True,3,3,0.0
0.6503079,True,1,1,6.0
0.6471713,False,10,1,16.0
0.8866763,False,9,2,-4.0
0.9464336,True,4,4,-6.0
0.982398,True,5,5,-2.0
0.9918703,True,9,9,4.0
0.99151176,True,9,9,18.0
0.99276286,True,6,6,-6.0
0.99012166,True,3,3,-6.0
0.5509447,False,10,1,0.0
0.9923149,True,3,3,0.0
0.991928,True,3,3,0.0
0.9915662,True,9,9,10.0
0.55915666,True,1,1,0.0
0.95586586,True,2,2,14.0
0.9925166,True,6,6,14.0
0.68554825,False,4,5,-6.0
0.9892993,True,0,0,2.0
0.98987526,True,8,8,16.0
0.99397814,True,5,5,12.0
0.9938822,True,3,3,4.0
0.9935748,True,5,5,8.0
0.98991257,True,3,3,8.0
0.99059325,True,0,0,2.0
0.99191475,True,3,3,2.0
0.9928115,True,5,5,6.0
0.7107741,True,1,1,10.0
0.9955114,True,5,5,-4.0
0.97740835,True,2,2,12.0
0.9924027,True,8,8,2.0
0.75404316,False,9,0,-4.0
0.9927078,True,0,0,8.0
0.98992974,True,7,7,16.0
0.99362373,True,5,5,16.0
0.99137986,True,4,4,10.0
0.95346856,False,6,2,16.0
0.61855453,True,1,1,18.0
0.571778,False,10,1,12.0
0.98959774,True,8,8,12.0
0.99298227,True,5,5,6.0
0.988487,True,5,5,0.0
0.9927939,True,0,0,8.0
0.99160284,True,6,6,-4.0
0.62001795,True,1,1,4.0
0.99276334,True,9,9,16.0
0.9863587,True,3,3,0.0
0.9905087,True,3,3,12.0
0.99297345,True,9,9,10.0
0.9914961,True,6,6,10.0
0.9926323,True,8,8,2.0
0.74519634,True,1,1,6.0
0.9931143,True,6,6,4.0
0.9453936,True,2,2,14.0
0.9899733,True,8,8,18.0
0.99191886,True,9,9,6.0
0.99017406,True,6,6,14.0
0.9900275,True,4,4,18.0
0.9887911,True,7,7,-6.0
0.9425537,True,2,2,4.0
0.9924315,True,7,7,8.0
0.6307557,False,10,1,10.0
0.99381024,True,7,7,2.0
0.9926847,True,0,0,8.0
0.9918093,True,5,5,6.0
0.99250776,True,8,8,12.0
0.57118016,True,1,1,14.0
0.99201936,True,5,5,-4.0
0.46878633,False,4,0,-6.0
0.99055207,True,3,3,2.0
0.9915108,True,9,9,8.0
0.5152351,False,10,5,0.0
0.9914692,True,5,5,18.0
0.5892138,True,1,1,18.0
0.96976477,True,2,2,12.0
0.9889514,True,7,7,8.0
0.9926761,True,9,9,2.0
0.9915599,True,4,4,2.0
0.9815548,True,7,7,-6.0
0.9922362,True,5,5,8.0
0.56678975,True,1,1,12.0
0.9914635,True,8,8,6.0
0.9304936,True,10,10,8.0
0.9900684,True,3,3,0.0
0.9898134,True,4,4,18.0
0.99270344,True,9,9,14.0
0.993383,True,9,9,12.0
0.8754507,True,9,9,-4.0
0.9917337,True,3,3,8.0
0.99100655,True,5,5,12.0
0.58433086,True,1,1,14.0
0.99161446,True,5,5,10.0
0.5549414,True,1,1,8.0
0.9512371,True,9,9,-2.0
0.9435461,False,7,2,4.0
0.99423873,True,5,5,6.0
0.58737063,True,1,1,8.0
0.6646748,True,1,1,2.0
0.9905585,True,4,4,2.0
0.99102837,True,6,6,4.0
0.8936424,False,7,2,18.0
0.58420265,False,10,1,4.0
0.9906675,True,10,10,12.0
0.99184835,True,9,9,0.0
0.7359779,True,10,10,-4.0
0.94017184,True,2,2,-6.0
0.9904883,True,3,3,2.0
0.99163496,True,6,6,18.0
0.9915514,True,4,4,10.0
0.98978055,True,4,4,12.0
0.9928323,True,6,6,14.0
0.98817456,True,10,10,14.0
0.97769004,True,7,7,10.0
0.576351,True,1,1,-6.0
0.99313134,True,4,4,2.0
0.9907595,True,5,5,6.0
0.9904022,True,8,8,2.0
0.9911718,True,4,4,8.0
0.99280894,True,9,9,18.0
0.5838001,True,1,1,14.0
0.97068477,True,7,7,6.0
0.84094435,True,0,0,-2.0
0.9378988,True,2,2,4.0
0.9885124,True,9,9,0.0
0.9653327,False,9,0,-2.0
0.9916087,True,5,5,8.0
0.9934242,True,5,5,6.0
0.9898497,True,3,3,16.0
0.60540813,False,10,1,16.0
0.963021,True,10,10,0.0
0.99403596,True,9,9,6.0
0.9806998,True,8,8,16.0
0.99394035,True,3,3,2.0
0.99099964,True,0,0,4.0
0.99434763,True,10,10,6.0
0.55869085,False,10,1,10.0
0.93342984,True,0,0,0.0
0.9930797,True,9,9,18.0
0.99147695,True,7,7,16.0
0.9922937,True,3,3,14.0
0.5682544,True,1,1,16.0
0.9877295,True,10,10,18.0
0.7325672,True,1,1,12.0
0.991704,True,4,4,8.0
0.99163073,True,6,6,10.0
0.9916642,True,5,5,12.0
0.99145,True,0,0,16.0
0.9915215,True,7,7,2.0
0.5852913,False,10,1,16.0
0.9907314,True,5,5,6.0
0.99451256,True,3,3,0.0
0.9056889,False,3,2,-6.0
0.98884857,True,4,4,10.0
0.59346986,True,1,1,6.0
0.7823672,True,2,2,-2.0
0.5750385,True,1,1,-4.0
0.45680192,False,0,3,-6.0
0.99053955,True,8,8,10.0
0.9835021,True,8,8,2.0
0.9760381,True,2,2,14.0
0.99095386,True,5,5,16.0
0.5783061,False,10,1,14.0
0.991202,True,6,6,16.0
0.9925248,True,8,8,18.0
0.9521701,True,2,2,6.0
0.9925055,True,6,6,6.0
0.99010485,True,4,4,14.0
0.99358165,True,5,5,12.0
0.9518297,True,2,2,18.0
0.992585,True,5,5,18.0
0.9761378,False,8,7,-6.0
0.7697151,True,1,1,14.0
0.9960097,True,5,5,4.0
0.9934141,True,0,0,10.0
0.51722044,True,1,1,-4.0
0.992063,True,0,0,18.0
0.8777565,False,3,5,-6.0
0.61351925,True,1,1,0.0
0.6066954,True,1,1,-2.0
0.99298143,True,9,9,16.0
0.57245415,False,10,1,6.0
0.87028235,False,3,6,-2.0
0.9912412,True,3,3,8.0
0.7331444,False,9,0,-2.0
0.59926724,False,10,1,-2.0
0.9928074,True,3,3,16.0
0.5982356,True,1,1,14.0
0.97692424,True,7,7,2.0
0.58027077,False,10,1,16.0
0.93760777,True,5,5,4.0
0.9922212,True,4,4,16.0
0.92691565,True,2,2,6.0
0.9919952,True,8,8,12.0
0.9933113,True,3,3,16.0
0.97126937,True,7,7,-2.0
0.98960334,True,4,4,18.0
0.5532118,True,1,1,10.0
0.92586327,True,1,1,14.0
0.72482437,True,1,1,16.0
0.99002695,True,3,3,10.0
0.9918156,True,6,6,12.0
0.9883648,True,3,3,2.0
0.9908246,True,8,8,10.0
0.9891528,True,7,7,0.0
0.86819816,True,2,2,18.0
0.98733634,True,7,7,2.0
0.9109228,True,7,7,12.0
0.5966187,True,1,1,0.0
0.9907967,True,0,0,8.0
0.9524154,True,7,7,18.0
0.9904593,True,3,3,16.0
0.99240476,True,0,0,6.0
0.9922347,True,10,10,8.0
0.702123,True,1,1,0.0
0.99060994,True,5,5,14.0
0.99254864,True,9,9,14.0
0.9918333,True,9,9,10.0
0.9927797,True,6,6,2.0
0.99053043,True,6,6,4.0
0.9917486,True,7,7,10.0
0.9957813,True,5,5,10.0
0.98625606,True,8,8,8.0
0.9925103,True,6,6,18.0
0.98955566,False,5,10,4.0
0.99131143,True,9,9,8.0
0.9904615,True,4,4,12.0
0.9910972,True,9,9,4.0
0.990695,True,7,7,18.0
0.9898707,True,7,7,0.0
0.9925143,True,6,6,2.0
0.99279153,True,9,9,18.0
0.9899164,True,3,3,-2.0
0.9921285,True,8,8,2.0
0.9911144,True,4,4,14.0
0.99016005,True,8,8,2.0
0.5873999,True,1,1,6.0
0.44708234,True,6,6,-6.0
0.5835955,True,1,1,6.0
0.991478,True,7,7,14.0
0.9927804,True,9,9,8.0
0.95893586,True,2,2,2.0
0.9900539,True,3,3,16.0
0.59648436,False,5,10,-4.0
0.99309653,True,6,6,10.0
0.6018757,True,1,1,4.0
0.99237615,True,8,8,-2.0
0.64910996,False,0,9,-4.0
0.6915505,False,10,1,2.0
0.9396445,True,2,2,-6.0
0.53005004,False,1,10,-2.0
0.9937448,True,8,8,6.0
0.60036474,True,1,1,-2.0
0.9920107,True,4,4,0.0
0.99097615,True,6,6,0.0
0.99147826,True,3,3,10.0
0.99281114,True,3,3,8.0
0.6664981,True,1,1,-6.0
0.9932682,True,6,6,12.0
0.9889874,True,5,5,6.0
0.9911191,True,9,9,6.0
0.99100643,True,7,7,16.0
0.6656792,False,3,2,-6.0
0.9920779,True,0,0,12.0
0.99140066,True,9,9,6.0
0.99235463,True,7,7,18.0
0.9355704,True,2,2,-2.0
0.45637807,False,0,9,-6.0
0.99261606,True,7,7,12.0
0.9911431,True,9,9,0.0
0.9548299,True,7,7,0.0
0.88522357,True,5,5,-2.0
0.9879803,True,10,10,10.0
0.99058175,True,7,7,18.0
0.99349034,True,8,8,-4.0
0.37443683,False,9,0,-4.0
0.99126023,True,0,0,10.0
0.84471065,False,7,8,0.0
0.8804734,True,4,4,-6.0
0.991389,True,8,8,4.0
0.99094385,True,7,7,4.0
0.5099023,False,9,0,-6.0
0.9320629,True,2,2,-4.0
0.9943252,True,10,10,4.0
0.99306124,True,5,5,12.0
0.5182482,False,10,1,4.0
0.99152714,True,0,0,10.0
0.9176913,False,9,2,-6.0
0.99083847,True,6,6,10.0
0.9617025,True,2,2,16.0
0.9926571,True,5,5,-2.0
0.64768195,False,10,1,0.0
0.99097484,True,4,4,18.0
0.9927326,True,9,9,6.0
0.5535812,False,10,1,12.0
0.54367185,True,1,1,10.0
0.9928517,True,6,6,0.0
0.99115235,True,0,0,14.0
0.9910591,True,5,5,8.0
0.92647094,True,2,2,8.0
0.9911781,True,4,4,10.0
0.9934815,True,0,0,12.0
0.49475974,True,5,5,-6.0
0.6893272,True,9,9,-4.0
0.9761537,False,8,7,-6.0
0.9950104,True,10,10,16.0
0.66246474,True,0,0,-4.0
0.9800024,True,2,2,12.0
0.98374593,True,5,5,2.0
0.9634291,True,7,7,-2.0
0.71207416,True,3,3,-4.0
0.8384598,True,3,3,-4.0
0.77201474,True,7,7,0.0
0.9935447,True,8,8,-6.0
0.9918813,True,8,8,4.0
0.992006,True,8,8,10.0
0.98947805,True,3,3,-2.0
0.9914597,True,6,6,16.0
0.95547915,True,2,2,-2.0
0.99177,True,5,5,14.0
0.9912621,True,6,6,-2.0
0.9505198,True,2,2,10.0
0.9925437,True,3,3,0.0
0.95993435,True,2,2,-2.0
0.89919823,True,2,2,-4.0
0.9921049,True,0,0,8.0
0.9908654,True,0,0,8.0
0.99226135,True,8,8,6.0
0.9937807,True,9,9,4.0
0.99250036,True,9,9,8.0
0.60310477,False,9,0,-4.0
0.99196094,True,9,9,12.0
0.9916551,True,4,4,2.0
0.9308547,True,7,7,-4.0
0.9923464,True,8,8,10.0
0.9931959,True,0,0,10.0
0.94021916,True,2,2,-2.0
0.9910025,True,4,4,4.0
0.99103034,True,6,6,0.0
0.58600664,True,7,7,-2.0
0.9921599,True,8,8,8.0
0.5446758,True,1,1,10.0
0.99118173,True,3,3,4.0
0.8759662,True,10,10,6.0
0.9919046,True,0,0,14.0
0.64359844,True,1,1,16.0
0.9922185,True,6,6,4.0
0.5933668,True,1,1,16.0
0.97016966,False,9,2,-2.0
0.9849627,True,3,3,16.0
0.9893455,True,4,4,4.0
0.9909464,True,4,4,18.0
0.99417216,True,4,4,-2.0
0.99187803,True,0,0,10.0
0.9921428,True,0,0,18.0
0.9912009,True,3,3,2.0
0.5604534,False,10,1,8.0
0.9895964,True,4,4,8.0
0.9821653,True,2,2,16.0
0.98867935,True,7,7,6.0
0.5798504,False,10,1,4.0
0.9919729,True,7,7,12.0
